ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,member_casual
6CDE8F1E6801D1B4,electric_bike,12/24/2021 22:19,12/24/2021 22:24,Clark St & Newport St,Clark St & Newport St,member
23EAA6298A913F8C,electric_bike,12/28/2021 11:20,12/28/2021 11:28,Southport Ave & Wrightwood Ave,Clark St & Newport St,member
7B329B5AB53666B5,electric_bike,12/02/2021 17:25,12/02/2021 17:36,Ashland Ave & Wellington Ave,Clark St & Newport St,member
8CDEDF76E8B6CD1D,electric_bike,12/23/2021 13:26,12/23/2021 13:36,,Clark St & Newport St,member
E9E81A8D05FA7AE8,electric_bike,12/05/2021 19:02,12/05/2021 19:07,,Clark St & Newport St,member
2CE8A2B73ACE7CE2,classic_bike,12/26/2021 11:06,12/26/2021 11:14,Clark St & Wrightwood Ave,Clark St & Newport St,casual
A199452E695D26A9,electric_bike,12/19/2021 15:50,12/19/2021 15:55,Benson Ave & Church St,Dodge Ave & Church St,casual
2158DE4FBBAB4F50,electric_bike,12/07/2021 7:25,12/07/2021 7:31,Benson Ave & Church St,Dodge Ave & Church St,member
7F47EDE43ACCC4F4,classic_bike,12/21/2021 15:14,12/21/2021 15:25,Morgan St & Pershing Rd,Damen Ave & Pershing Rd,casual
E3615B2A236E6221,classic_bike,12/11/2021 22:30,12/11/2021 23:38,Shields Ave & 31st St,Clark St & Newport St,casual
1891D3A8C8D1DBCC,electric_bike,12/11/2021 22:35,12/11/2021 22:42,Clark St & Wrightwood Ave,Clark St & Newport St,casual
72B3710EA2BF8D9C,classic_bike,12/27/2021 9:26,12/27/2021 9:38,Morgan St & Polk St,Laflin St & Cullerton St,member
101890ED0A33C68B,classic_bike,12/19/2021 15:29,12/19/2021 16:01,Burnham Harbor,Shore Dr & 55th St,casual
93053D07DD1C71BB,classic_bike,12/15/2021 9:09,12/15/2021 9:12,Paulina St & 18th St,Laflin St & Cullerton St,member
D8EDC7DC01CE5BFE,classic_bike,12/19/2021 11:17,12/19/2021 11:49,Glenwood Ave & Touhy Ave,Clark St & Newport St,casual
C671DA061F926471,electric_bike,12/11/2021 13:21,12/11/2021 13:51,Wood St & Chicago Ave,Clark St & Newport St,member
611D31C683A92DFF,electric_bike,12/12/2021 11:48,12/12/2021 12:01,Milwaukee Ave & Wabansia Ave,N Carpenter St & W Lake St,member
E964D8ADDE1EA535,electric_bike,12/15/2021 19:44,12/15/2021 19:56,State St & Randolph St,N Carpenter St & W Lake St,member
B8EAE93AA406FB12,classic_bike,12/19/2021 19:01,12/19/2021 19:16,Wells St & Concord Ln,Clark St & Newport St,member
5F56B9383A9E2D03,classic_bike,12/26/2021 17:35,12/26/2021 18:06,Dauphin Ave & 87th St,Greenwood Ave & 91st St,casual
FB7D9B8EC3E70F83,classic_bike,12/30/2021 15:21,12/30/2021 15:28,Halsted St & Maxwell St,Laflin St & Cullerton St,member
CB644BF24B2B8CDC,electric_bike,12/12/2021 12:23,12/12/2021 12:33,Lincoln Ave & Belmont Ave,Clark St & Newport St,member
01AD982BC72C9AF4,electric_bike,12/04/2021 14:49,12/04/2021 14:55,Lincoln Ave & Belmont Ave,Clark St & Newport St,member
530FB1DD8F5C9440,docked_bike,12/01/2021 0:52,12/01/2021 0:58,Lincoln Ave & Diversey Pkwy,Clark St & Newport St,casual
4801551CBAE75CD6,classic_bike,12/01/2021 15:29,12/01/2021 15:42,Wilton Ave & Diversey Pkwy,Larrabee St & Webster Ave,member
2D687087136DB3B8,electric_bike,12/03/2021 16:16,12/03/2021 16:25,LaSalle St & Illinois St,N Carpenter St & W Lake St,member
42A23B06F6D7C4D4,classic_bike,12/01/2021 18:01,12/01/2021 18:05,Damen Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,member
78C2BB2E21ADCCB0,electric_bike,12/24/2021 13:13,12/24/2021 13:35,Lake Park Ave & 53rd St,Lake Park Ave & 53rd St,member
B8EB286855A44F70,classic_bike,12/14/2021 9:09,12/14/2021 9:20,Damen Ave & Leland Ave,Lincoln Ave & Roscoe St,member
E0FFC70719F8B2FD,classic_bike,12/03/2021 19:44,12/03/2021 19:48,Damen Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,member
00F1B29792DA99F3,electric_bike,12/27/2021 16:21,12/27/2021 16:28,Damen Ave & Leland Ave,Broadway & Wilson - Truman College Vaccination Site,member
99EBAC31BB3B634A,classic_bike,12/07/2021 8:11,12/07/2021 8:16,Lincoln Ave & Waveland Ave,Ravenswood Ave & Irving Park Rd,member
8E9593F3DAE370BF,electric_bike,12/09/2021 16:07,12/09/2021 16:21,Wabash Ave & 9th St,Laflin St & Cullerton St,member
5E95B9D5E484096C,classic_bike,12/11/2021 13:33,12/11/2021 13:49,Michigan Ave & 8th St,Field Museum,casual
CC713502200FED32,classic_bike,12/22/2021 17:25,12/22/2021 17:28,Damen Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,member
B883EB9F9C03061B,classic_bike,12/30/2021 13:23,12/30/2021 13:26,Damen Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,member
CA0F320DE9C7A404,classic_bike,12/28/2021 7:08,12/28/2021 7:27,Canal St & Jackson Blvd,Wood St & Taylor St (Temp),member
7E3B90FCF911B7DD,classic_bike,12/01/2021 5:47,12/01/2021 5:57,Damen Ave & Leland Ave,Lincoln Ave & Roscoe St,member
3468ECE3CA410AF3,electric_bike,12/04/2021 13:56,12/04/2021 13:58,Damen Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,member
8B614FB479FC323D,classic_bike,12/09/2021 17:20,12/09/2021 17:23,Damen Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,member
F552BD8F1899E308,electric_bike,12/31/2021 18:00,12/31/2021 18:05,Ashland Ave & 13th St,Wood St & Taylor St (Temp),member
E8643244C058AED5,electric_bike,12/02/2021 7:54,12/02/2021 8:04,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
E39F3E652DCD6E6A,classic_bike,12/22/2021 12:49,12/22/2021 12:50,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
D70BED3F96C39489,classic_bike,12/09/2021 7:51,12/09/2021 7:58,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
35A291FABBE5FF55,electric_bike,12/26/2021 7:43,12/26/2021 7:52,Lincoln Ave & Belle Plaine Ave,Broadway & Wilson - Truman College Vaccination Site,member
AD5B55F939F9ABCB,electric_bike,12/23/2021 6:42,12/23/2021 6:50,Lincoln Ave & Belle Plaine Ave,Broadway & Wilson - Truman College Vaccination Site,member
FB2AE2F393F67315,classic_bike,12/07/2021 8:48,12/07/2021 8:59,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
5A8105FBFC1A6D36,classic_bike,12/13/2021 12:44,12/13/2021 13:00,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
7CF2847533B2E04F,electric_bike,12/17/2021 13:24,12/17/2021 13:36,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
8C5AB21E8615E6B7,electric_bike,12/10/2021 7:42,12/10/2021 7:55,Indiana Ave & Roosevelt Rd,Wood St & Taylor St (Temp),member
05094C6FBDFEFA81,classic_bike,12/17/2021 9:37,12/17/2021 9:54,Sheffield Ave & Wellington Ave,Broadway & Barry Ave,casual
245DE07227031C76,classic_bike,12/15/2021 11:01,12/15/2021 11:11,Halsted St & Roosevelt Rd,Wood St & Taylor St (Temp),member
089A902EE5669A1C,classic_bike,12/29/2021 18:16,12/29/2021 18:27,Halsted St & Maxwell St,Wood St & Taylor St (Temp),member
C87ABEFC850530E2,classic_bike,12/02/2021 15:41,12/02/2021 16:30,Broadway & Barry Ave,Broadway & Barry Ave,member
09D70729ADA821B3,classic_bike,12/03/2021 14:29,12/03/2021 15:58,Broadway & Wilson - Truman College Vaccination Site,Broadway & Wilson - Truman College Vaccination Site,casual
EC74EA68A48DF32D,classic_bike,12/11/2021 16:05,12/11/2021 16:31,Sheridan Rd & Columbia Ave,Ravenswood Ave & Lawrence Ave,casual
188BB7C767C160FF,classic_bike,12/15/2021 6:44,12/15/2021 6:54,Racine Ave & 15th St,Wood St & Taylor St (Temp),member
8B7AB11C2BE6584A,classic_bike,12/17/2021 6:52,12/17/2021 7:02,Racine Ave & 15th St,Wood St & Taylor St (Temp),member
FE92A1DCBAD33AA0,electric_bike,12/02/2021 19:54,12/02/2021 20:00,Clark St & Drummond Pl,Broadway & Barry Ave,member
9F5EFB6D0365BA15,electric_bike,12/01/2021 17:08,12/01/2021 17:53,Financial Pl & Ida B Wells Dr,Ravenswood Ave & Lawrence Ave,member
4D4738467CFB202B,electric_bike,12/08/2021 9:29,12/08/2021 9:40,Smith Park,Wood St & Taylor St (Temp),member
43B10786A3FB6298,electric_bike,12/02/2021 9:36,12/02/2021 9:46,Smith Park,Wood St & Taylor St (Temp),member
428F6E438F30B61C,electric_bike,12/09/2021 9:19,12/09/2021 9:30,Smith Park,Wood St & Taylor St (Temp),member
D6E08DA0F79C9BEC,electric_bike,12/02/2021 11:03,12/02/2021 11:15,Wood St & Hubbard St,Wood St & Taylor St (Temp),member
87F3952E510FDF78,classic_bike,12/13/2021 8:45,12/13/2021 9:01,Ritchie Ct & Banks St,Broadway & Barry Ave,member
3A00FF0C3E5DE6A3,classic_bike,12/23/2021 12:08,12/23/2021 12:21,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
065BA873CADCB79F,classic_bike,12/02/2021 12:05,12/02/2021 12:14,Racine Ave & Congress Pkwy,Wood St & Taylor St (Temp),member
6D040850B69CB057,classic_bike,12/17/2021 22:08,12/17/2021 22:20,May St & Taylor St,Wood St & Taylor St (Temp),member
BF35A75DCC5A1171,electric_bike,12/18/2021 17:09,12/18/2021 17:10,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
13E6090C8CAF51EE,classic_bike,12/03/2021 8:19,12/03/2021 8:29,Laflin St & Cullerton St,Wood St & Taylor St (Temp),member
8B5C1FD030F2EC5A,classic_bike,12/13/2021 23:37,12/13/2021 23:47,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
BF335AFCA533C80A,classic_bike,12/16/2021 14:45,12/16/2021 15:03,Clinton St & Madison St,Wood St & Taylor St (Temp),member
DD61BCD97AB9FFCC,classic_bike,12/27/2021 11:58,12/27/2021 12:08,Morgan St & Polk St,Wood St & Taylor St (Temp),member
D565D6A351142249,classic_bike,12/08/2021 11:08,12/08/2021 11:24,Damen Ave & Pierce Ave,Wood St & Taylor St (Temp),member
B8AFF93A8E05D48C,classic_bike,12/31/2021 7:15,12/31/2021 7:34,Damen Ave & Cortland St,Wood St & Taylor St (Temp),member
30FC58EB806603A3,classic_bike,12/26/2021 6:54,12/26/2021 7:13,Damen Ave & Cortland St,Wood St & Taylor St (Temp),member
341D5E88F3B3384A,electric_bike,12/06/2021 18:56,12/06/2021 18:59,Broadway & Granville Ave,Sheridan Rd & Columbia Ave,member
457A0EB477764B6F,electric_bike,12/15/2021 18:35,12/15/2021 18:38,Sheffield Ave & Wellington Ave,Broadway & Barry Ave,casual
384656AD5F1B1CAA,classic_bike,12/08/2021 8:17,12/08/2021 8:27,Blue Island Ave & 18th St,Wood St & Taylor St (Temp),member
E3261523E9C7EE72,classic_bike,12/08/2021 7:15,12/08/2021 7:36,Damen Ave & Cortland St,Wood St & Taylor St (Temp),member
259BE9829C2846BB,classic_bike,12/21/2021 7:15,12/21/2021 7:37,Damen Ave & Cortland St,Wood St & Taylor St (Temp),member
96CEDE2327F8F33F,classic_bike,12/20/2021 7:15,12/20/2021 7:37,Damen Ave & Cortland St,Wood St & Taylor St (Temp),member
748698FCD66318E7,classic_bike,12/15/2021 14:03,12/15/2021 14:14,Halsted St & Polk St,Wood St & Taylor St (Temp),member
82E3FB53704633C0,classic_bike,,12/17/2021 7:29,Clark St & Newport St,Broadway & Barry Ave,member
F12105C106471A67,electric_bike,,12/27/2021 16:59,Clark St & Newport St,Broadway & Barry Ave,member
F912068D51F200C5,electric_bike,,12/11/2021 13:20,Clark St & Newport St,Broadway & Barry Ave,casual
63B0AF097015CF16,electric_bike,,12/15/2021 21:52,Clark St & Newport St,Lincoln Ave & Roscoe St,casual
023DAB6466EC5E33,electric_bike,12/29/2021 14:43,12/29/2021 14:47,Clark St & Newport St,Lincoln Ave & Roscoe St,member
E17B4ED9720ED36F,classic_bike,12/15/2021 9:46,12/15/2021 9:55,Paulina St & 18th St,Wood St & Taylor St (Temp),member
66B343CCC5BA6688,classic_bike,12/18/2021 19:23,12/18/2021 19:30,May St & Taylor St,Wood St & Taylor St (Temp),member
5362021E51AF62C9,classic_bike,12/08/2021 8:21,12/08/2021 8:29,Damen Ave & Cullerton St,Wood St & Taylor St (Temp),member
D06BE1BF01F891FA,classic_bike,12/13/2021 8:48,12/13/2021 8:59,Sheridan Rd & Irving Park Rd,Lincoln Ave & Roscoe St,casual
5267B2A3663601D7,electric_bike,12/01/2021 17:53,12/01/2021 18:03,Sheridan Rd & Irving Park Rd,Ravenswood Ave & Lawrence Ave,casual
7EEE866E0373C96A,electric_bike,12/03/2021 16:15,12/03/2021 16:21,Sheridan Rd & Irving Park Rd,Broadway & Wilson - Truman College Vaccination Site,casual
96E5564C1D5F408D,electric_bike,12/17/2021 16:29,12/17/2021 16:35,Sheridan Rd & Irving Park Rd,Broadway & Wilson - Truman College Vaccination Site,member
330D05B8027F587D,classic_bike,12/08/2021 17:00,12/08/2021 17:01,Wood St & Taylor St (Temp),Wood St & Taylor St (Temp),member
E35CC756AA4C2508,electric_bike,12/18/2021 13:18,12/18/2021 13:29,Halsted St & 18th St,Wood St & Taylor St (Temp),member
5DA84F416EA25BAD,classic_bike,12/14/2021 18:33,12/14/2021 18:46,Halsted St & 18th St (Temp),Wood St & Taylor St (Temp),member
D99EFD1431350373,classic_bike,12/30/2021 13:07,12/30/2021 13:14,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
674E314E518639D1,electric_bike,12/01/2021 9:32,12/01/2021 9:35,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
1342EEC4DE1228C3,classic_bike,12/06/2021 8:51,12/06/2021 8:57,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
2CFFE442F9112F84,classic_bike,12/08/2021 10:13,12/08/2021 10:21,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
137471FC7F7BC7F8,classic_bike,12/28/2021 18:55,12/28/2021 19:04,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
B21C2F1BD4F6A6F3,electric_bike,12/29/2021 8:07,12/29/2021 8:13,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
F612A64C370351C7,electric_bike,12/27/2021 16:38,12/27/2021 16:43,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
5A7EBDE09E40798F,classic_bike,12/28/2021 18:56,12/28/2021 19:04,Western Ave & Fillmore St,Wood St & Taylor St (Temp),member
29F946FFCEF21A86,docked_bike,12/19/2021 21:32,12/19/2021 22:54,Burnham Harbor,Broadway & Wilson - Truman College Vaccination Site,casual
4869BEA1177A5EE3,classic_bike,12/03/2021 9:01,12/03/2021 9:10,Paulina St & 18th St,Wood St & Taylor St (Temp),member
139BEB1F0AA2F160,electric_bike,12/17/2021 13:29,12/17/2021 13:39,Clark St & Newport St,Broadway & Wilson - Truman College Vaccination Site,member
72230EC67DA9FF0B,electric_bike,12/07/2021 4:26,12/07/2021 4:31,Clark St & Newport St,Broadway & Barry Ave,member
439D080C52E07C62,classic_bike,12/30/2021 14:53,12/30/2021 14:59,Halsted St & Wrightwood Ave,Broadway & Barry Ave,member
CF1679D156E29D3E,electric_bike,12/06/2021 7:11,12/06/2021 7:20,Wabash Ave & 16th St,Canal St & Monroe St,member
90DAA78F41A65417,electric_bike,12/19/2021 22:20,12/19/2021 22:27,Michigan Ave & 8th St,Delano Ct & Roosevelt Rd,casual
C3BDBD67E4608DAC,classic_bike,12/21/2021 15:12,12/21/2021 15:18,Aberdeen St & Monroe St,Canal St & Monroe St,member
106FC09BB6EAA976,electric_bike,12/07/2021 17:16,12/07/2021 17:17,N Carpenter St & W Lake St,Aberdeen St & Randolph St,member
FA7DBAE6963DFABF,classic_bike,12/16/2021 17:22,12/16/2021 17:37,900 W Harrison St,Delano Ct & Roosevelt Rd,casual
4152EFB5BCF3D2A6,electric_bike,12/09/2021 18:30,12/09/2021 18:49,Milwaukee Ave & Grand Ave,Broadway & Barry Ave,member
8A06EE0DCCFFD701,electric_bike,12/08/2021 15:21,12/08/2021 15:31,Lincoln Ave & Belmont Ave,Broadway & Wilson - Truman College Vaccination Site,casual
0AFC54FC9A2BD700,classic_bike,12/21/2021 8:26,12/21/2021 8:40,Noble St & Milwaukee Ave,Canal St & Monroe St,member
6557F2ABF6380E61,classic_bike,12/07/2021 16:33,12/07/2021 16:43,LaSalle St & Jackson Blvd,Aberdeen St & Randolph St,member
41DB5899BBA1E836,classic_bike,12/18/2021 12:12,12/18/2021 12:58,Lincoln Ave & Addison St,Talman Ave & Addison St,member
2B45289F94749CCC,electric_bike,12/13/2021 9:28,12/13/2021 9:35,Fairbanks St & Superior St,Field Blvd & South Water St,casual
310591D7334FB3AB,classic_bike,12/16/2021 18:22,12/16/2021 18:42,Sheridan Rd & Irving Park Rd,Western Ave & Roscoe St,casual
5CF2CF1910AF8346,electric_bike,12/15/2021 7:23,12/15/2021 7:34,Smith Park,Aberdeen St & Randolph St,member
4B44A9899CAA2BA0,classic_bike,12/03/2021 5:49,12/03/2021 5:58,Damen Ave & Leland Ave,Lincoln Ave & Roscoe St,member
FDA43FE533DA0606,electric_bike,12/09/2021 19:18,12/09/2021 19:23,Clarendon Ave & Leland Ave,Broadway & Wilson - Truman College Vaccination Site,member
7A245CEBA5724EDD,electric_bike,12/18/2021 13:05,12/18/2021 13:08,Clarendon Ave & Leland Ave,Broadway & Wilson - Truman College Vaccination Site,casual
1BA5A6B6374A09BD,classic_bike,12/13/2021 11:16,12/13/2021 11:38,Wolcott (Ravenswood) Ave & Montrose Ave,Western Ave & Roscoe St,member
BC1EEF05B2606E83,electric_bike,12/22/2021 9:53,12/22/2021 9:53,Field Blvd & South Water St,Field Blvd & South Water St,member
780A7058D02E5F69,electric_bike,12/22/2021 15:04,12/22/2021 15:19,Aberdeen St & Randolph St,Field Blvd & South Water St,member
18CE21F6FC35CCDD,electric_bike,12/22/2021 9:51,12/22/2021 9:53,Field Blvd & South Water St,Field Blvd & South Water St,member
AAC40C0E4845513D,docked_bike,12/12/2021 14:30,12/12/2021 14:32,Field Blvd & South Water St,Field Blvd & South Water St,casual
B28ED7A91D9DD6B0,classic_bike,12/20/2021 14:16,12/20/2021 14:56,Aberdeen St & Randolph St,Aberdeen St & Randolph St,member
F26053A743604EE9,classic_bike,12/13/2021 18:16,12/13/2021 18:30,Canal St & Monroe St,Ashland Ave & Chicago Ave,member
26B59FE1DC4498A0,electric_bike,12/14/2021 16:05,12/14/2021 16:23,Jefferson St & Monroe St,Delano Ct & Roosevelt Rd,casual
0A6F70B74E71BCB7,classic_bike,12/02/2021 21:23,12/02/2021 21:35,Stave St & Armitage Ave,Talman Ave & Addison St,casual
39ED4B505F340B8D,electric_bike,12/30/2021 10:38,12/30/2021 10:49,Avers Ave & Belmont Ave,Western Ave & Roscoe St,casual
1F41DDBF1A0E6B73,classic_bike,12/15/2021 7:18,12/15/2021 7:43,Damen Ave & Cortland St,Canal St & Monroe St,member
11F5E012F09FFC0E,classic_bike,12/15/2021 21:18,12/15/2021 21:42,Richmond St & Diversey Ave,Broadway & Barry Ave,member
FDF26BDB21DC37D4,electric_bike,12/18/2021 14:46,12/18/2021 14:58,Halsted St & North Branch St,Ashland Ave & Chicago Ave,member
03FBAA12BECADFFA,classic_bike,12/18/2021 13:02,12/18/2021 13:14,Lincoln Ave & Belle Plaine Ave,Talman Ave & Addison St,member
D691E10CF562B53C,classic_bike,12/16/2021 6:16,12/16/2021 6:21,Halsted St & Wrightwood Ave,Broadway & Barry Ave,member
0E4EBFC82B206589,electric_bike,12/15/2021 17:35,12/15/2021 17:41,Aberdeen St & Monroe St,Canal St & Monroe St,member
CF2A6A6134038861,electric_bike,12/09/2021 22:34,12/09/2021 22:37,Clark St & Lake St,Canal St & Monroe St,casual
7BB20F5607A6341F,electric_bike,12/16/2021 18:43,12/16/2021 18:55,Dearborn St & Erie St,Field Blvd & South Water St,member
D967B96C01E0EF75,electric_bike,12/09/2021 14:18,12/09/2021 14:42,Sheffield Ave & Wellington Ave,Sheridan Rd & Columbia Ave,member
15045255B7718B34,classic_bike,12/14/2021 14:49,12/14/2021 15:02,Franklin St & Illinois St,Field Blvd & South Water St,member
C1C005F82C019919,classic_bike,12/20/2021 20:23,12/20/2021 20:34,Franklin St & Illinois St,Field Blvd & South Water St,member
BBDE02ACB352293D,electric_bike,12/01/2021 21:48,12/01/2021 21:54,Ashland Ave & Lake St,Ashland Ave & Chicago Ave,casual
096222FD7EFF15B3,classic_bike,12/15/2021 18:47,12/15/2021 18:52,Ashland Ave & Division St,Ashland Ave & Chicago Ave,member
2B4459EC30224FB0,classic_bike,12/14/2021 17:23,12/14/2021 17:26,Damen Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,member
6E49608BF5E8541C,electric_bike,12/08/2021 17:50,12/08/2021 18:02,Sheridan Rd & Irving Park Rd,Ravenswood Ave & Lawrence Ave,member
C20F98C2B6F92B78,electric_bike,12/15/2021 7:34,12/15/2021 7:43,Sheridan Rd & Irving Park Rd,Ravenswood Ave & Lawrence Ave,member
03F1F6B9F9820EBE,electric_bike,12/06/2021 8:34,12/06/2021 8:42,Sheridan Rd & Irving Park Rd,Ravenswood Ave & Lawrence Ave,member
D44E4713C1687D31,classic_bike,12/09/2021 18:10,12/09/2021 18:14,Burling St & Diversey Pkwy,Broadway & Barry Ave,member
A4E4888F2E2C2A9B,classic_bike,12/21/2021 11:22,12/21/2021 11:30,Franklin St & Lake St,Aberdeen St & Randolph St,member
DC40711F54CCD5A2,classic_bike,12/03/2021 17:31,12/03/2021 17:46,Franklin St & Lake St,Ashland Ave & Chicago Ave,member
6EBA64679B91428A,electric_bike,12/21/2021 16:22,12/21/2021 16:34,Western Ave & Fillmore St,Aberdeen St & Randolph St,casual
48881AC05DD144AA,classic_bike,12/19/2021 8:00,12/19/2021 8:09,Clark St & Newport St,Wilton Ave & Diversey Pkwy,casual
4257EF0319F72004,electric_bike,12/10/2021 14:24,12/10/2021 14:31,Clark St & Newport St,Clark St & Drummond Pl,casual
8729E352F0F1FB70,classic_bike,12/18/2021 22:08,12/18/2021 22:14,Clark St & Newport St,Wilton Ave & Diversey Pkwy,casual
4DBDB215BA7CF05F,electric_bike,12/19/2021 10:06,12/19/2021 10:24,Sedgwick St & Webster Ave,Ashland Ave & Chicago Ave,member
4308940A98D70518,electric_bike,12/06/2021 8:40,12/06/2021 9:05,California Ave & Altgeld St,Canal St & Monroe St,casual
C7CEB2AF1676DAE8,classic_bike,12/29/2021 16:18,12/29/2021 16:23,Financial Pl & Ida B Wells Dr,Canal St & Monroe St,member
4F2D171A8D208CB8,electric_bike,12/09/2021 19:26,12/09/2021 19:34,Lincoln Ave & Belmont Ave,Clark St & Drummond Pl,member
8DDDED6A47065D14,electric_bike,12/04/2021 10:35,12/04/2021 10:44,Lincoln Ave & Belmont Ave,Clark St & Drummond Pl,member
BCF1EA61E9492BCA,classic_bike,12/14/2021 17:43,12/14/2021 17:50,Lincoln Ave & Belmont Ave,Wilton Ave & Diversey Pkwy,member
1D67E9534CE684C5,classic_bike,12/13/2021 19:07,12/13/2021 19:13,Lincoln Ave & Belmont Ave,Wilton Ave & Diversey Pkwy,member
C99E51830F07C16B,electric_bike,12/10/2021 18:47,12/10/2021 18:57,Sheffield Ave & Kingsbury St,Clark St & Drummond Pl,member
C0FEF39BFEA28246,classic_bike,12/05/2021 18:21,12/05/2021 18:34,Sheffield Ave & Kingsbury St,Clark St & Drummond Pl,member
9C7CDC8499C20811,electric_bike,12/03/2021 12:46,12/03/2021 12:54,Milwaukee Ave & Grand Ave,Ashland Ave & Chicago Ave,casual
4DDC898ED1A8A7DE,classic_bike,12/10/2021 13:57,12/10/2021 14:04,Lincoln Ave & Belmont Ave,Wilton Ave & Diversey Pkwy,member
22A48E02B64E12F9,classic_bike,12/05/2021 15:30,12/05/2021 15:41,California Ave & Cortez St,Ashland Ave & Chicago Ave,member
B01EC274709C3985,electric_bike,12/26/2021 9:49,12/26/2021 9:54,Lincoln Ave & Belmont Ave,Wilton Ave & Diversey Pkwy,member
2AC92EB369752A41,classic_bike,12/01/2021 18:15,12/02/2021 10:37,Wabash Ave & Roosevelt Rd,Delano Ct & Roosevelt Rd,member
2B23B039E126DAC5,electric_bike,12/30/2021 14:48,12/30/2021 14:55,Wabash Ave & Roosevelt Rd,Delano Ct & Roosevelt Rd,member
3CC2A6ECD0293873,electric_bike,12/15/2021 14:36,12/15/2021 14:43,Southport Ave & Wellington Ave,Clark St & Drummond Pl,member
0BCF03E338A7B48A,electric_bike,12/01/2021 7:34,12/01/2021 7:42,Oakley Ave & Irving Park Rd,Talman Ave & Addison St,member
C5A809A9B212BEB7,classic_bike,12/14/2021 7:29,12/14/2021 7:39,Oakley Ave & Irving Park Rd,Talman Ave & Addison St,member
8CADEA7FD82F507C,electric_bike,12/03/2021 11:59,12/03/2021 12:14,Lincoln Park Conservatory,Field Blvd & South Water St,member
E9CEE65CA7128B04,electric_bike,12/18/2021 0:09,12/18/2021 0:26,State St & Pearson St,Field Blvd & South Water St,member
11DF5C7A8D97E04A,electric_bike,12/10/2021 17:16,12/10/2021 17:21,Kingsbury St & Erie St,Canal St & Monroe St,member
D2B812CE1B72EB8B,classic_bike,12/15/2021 17:15,12/15/2021 17:28,Wells St & Hubbard St,Aberdeen St & Randolph St,member
471A43C908E7B904,classic_bike,12/26/2021 11:47,12/26/2021 11:57,New St & Illinois St,Financial Pl & Ida B Wells Dr,member
3776846B1DEC306F,classic_bike,12/24/2021 11:47,12/24/2021 11:52,Loomis St & Jackson Blvd,Aberdeen St & Randolph St,member
395A12492BEFED1A,classic_bike,12/14/2021 15:23,12/14/2021 15:34,Clinton St & Madison St,Field Blvd & South Water St,member
8F5FB0AD4F861797,electric_bike,12/20/2021 17:24,12/20/2021 17:37,Washtenaw Ave & Ogden Ave,Ashland Ave & Chicago Ave,casual
7FCAA1CC32DC0AB6,electric_bike,12/22/2021 16:40,12/22/2021 16:53,St. Clair St & Erie St,Financial Pl & Ida B Wells Dr,member
05EC365E8161FAFA,electric_bike,12/01/2021 17:02,12/01/2021 17:06,Michigan Ave & Madison St,Canal St & Monroe St,member
FA17669C8B98943C,classic_bike,12/17/2021 13:30,12/17/2021 13:50,St. Clair St & Erie St,Ashland Ave & Chicago Ave,member
FCA3A6269A4C115C,electric_bike,12/08/2021 19:42,12/08/2021 19:53,Damen Ave & Leland Ave,Talman Ave & Addison St,member
F7DAE064DA59E783,electric_bike,12/04/2021 2:24,12/04/2021 2:31,Wolcott (Ravenswood) Ave & Montrose Ave,Ashland Ave & Belle Plaine Ave,casual
8F09A5379745E009,electric_bike,12/07/2021 20:25,12/07/2021 20:39,Clarendon Ave & Gordon Ter,Talman Ave & Addison St,member
D8E7362C277933BD,classic_bike,12/08/2021 16:42,12/08/2021 16:57,St. Clair St & Erie St,Financial Pl & Ida B Wells Dr,member
75D289EC7E5CCD4B,classic_bike,12/14/2021 16:41,12/14/2021 17:00,St. Clair St & Erie St,Financial Pl & Ida B Wells Dr,member
565907AC1E63CEA9,classic_bike,12/06/2021 16:10,12/06/2021 16:25,St. Clair St & Erie St,Financial Pl & Ida B Wells Dr,member
E51BE10136A3A0F4,classic_bike,12/20/2021 16:43,12/20/2021 17:00,St. Clair St & Erie St,Financial Pl & Ida B Wells Dr,member
